"SalesOrderID","OrderDate","DueDate","ShipDate","OnlineOrderFlag","CustomerID","SalesPersonEmployeeID","TerritoryID","BillToAddressID","ShipToAddressID","ShipMethodID","CurrencyRateID","SubTotal","TaxAmt","Freight","TotalDue"
59220,"2013-11-01 00:00:00","2013-11-13","2013-11-15","1",29283,0,4,24966,24966,1,10107,53.99,4.3192,1.3498,59.659
59241,"2013-11-01 00:00:00","2013-11-13","2013-11-08","1",14497,0,6,19250,19250,1,10107,804.48,64.3584,20.112,888.9504
59262,"2013-11-01 00:00:00","2013-11-13","2013-11-08","1",17676,0,4,14488,14488,1,0,603.49,48.2792,15.0873,666.8565
59283,"2013-11-02 00:00:00","2013-11-14","2013-11-16","1",11417,0,7,21465,21465,1,0,593.96,47.5168,14.849,656.3258
59304,"2013-11-02 00:00:00","2013-11-14","2013-11-09","1",26185,0,6,19304,19304,1,10118,67.97,5.4376,1.6993,75.1069
59325,"2013-11-02 00:00:00","2013-11-14","2013-11-09","1",12402,0,10,23970,23970,1,10121,777.34,62.1872,19.4335,858.9607
59346,"2013-11-03 00:00:00","2013-11-15","2013-11-17","1",16177,0,9,26383,26383,1,10127,38.88,3.1104,0.972,42.9624
59367,"2013-11-03 21:32:00","2013-11-15","2013-11-10","1",26417,0,10,11592,11592,1,10132,6.28,0.5024,0.157,6.9394
59388,"2013-11-03 00:00:00","2013-11-15","2013-11-10","1",14523,0,9,12482,12482,1,10127,1735.98,138.8784,43.3995,1918.2579
59409,"2013-11-04 00:00:00","2013-11-16","2013-11-18","1",13406,0,8,28149,28149,1,0,2369.96,189.5968,59.249,2618.8058
59430,"2013-11-04 00:00:00","2013-11-16","2013-11-11","1",22240,0,1,22624,22624,1,0,32.28,2.5824,0.807,35.6694
59451,"2013-11-04 00:00:00","2013-11-16","2013-11-11","1",19690,0,4,26298,26298,1,0,572.26,45.7808,14.3065,632.3473
59472,"2013-11-04 00:00:00","2013-11-16","2013-11-18","1",25399,0,4,27284,27284,1,0,2393.06,191.4448,59.8265,2644.3313
59493,"2013-11-05 00:00:00","2013-11-17","2013-11-12","1",17479,0,9,15358,15358,1,10149,100.46,8.0368,2.5115,111.0083
59514,"2013-11-05 00:00:00","2013-11-17","2013-11-12","1",26171,0,4,24013,24013,1,0,27.28,2.1824,0.682,30.1444
59535,"2013-11-05 00:00:00","2013-11-17","2013-11-19","1",17226,0,10,17753,17753,1,10154,39.98,3.1984,0.9995,44.1779
59556,"2013-11-05 00:00:00","2013-11-17","2013-11-12","1",25111,0,9,18292,18292,1,10149,1145.48,91.6384,28.637,1265.7554
59577,"2013-11-05 00:00:00","2013-11-17","2013-11-12","1",13038,0,9,21616,21616,1,10149,1214.85,97.188,30.3713,1342.4093
59598,"2013-11-06 17:02:00","2013-11-18","2013-11-20","1",27384,0,6,14323,14323,1,10162,78.98,6.3184,1.9745,87.2729
59619,"2013-11-06 00:00:00","2013-11-18","2013-11-13","1",13337,0,1,12738,12738,1,0,180.98,14.4784,4.5245,199.9829
59640,"2013-11-06 00:00:00","2013-11-18","2013-11-13","1",23139,0,4,15263,15263,1,0,553.97,44.3176,13.8493,612.1369
59661,"2013-11-07 00:00:00","2013-11-19","2013-11-21","1",28858,0,4,21984,21984,1,0,12.94,1.0352,0.3235,14.2987
59682,"2013-11-07 00:00:00","2013-11-19","2013-11-14","1",11820,0,6,19723,19723,1,10173,35.0,2.8,0.875,38.675
59703,"2013-11-07 00:00:00","2013-11-19","2013-11-14","1",22650,0,8,28785,28785,1,0,574.98,45.9984,14.3745,635.3529
59724,"2013-11-08 00:00:00","2013-11-20","2013-11-22","1",19757,0,6,20024,20024,1,10184,32.28,2.5824,0.807,35.6694
59745,"2013-11-08 00:00:00","2013-11-20","2013-11-15","1",15310,0,6,12011,12011,1,10184,42.28,3.3824,1.057,46.7194
59766,"2013-11-09 00:00:00","2013-11-21","2013-11-16","1",27465,0,1,13358,13358,1,0,11.94,0.9552,0.2985,13.1937
59787,"2013-11-09 00:00:00","2013-11-21","2013-11-23","1",14808,0,10,28837,28837,1,10198,119.98,9.5984,2.9995,132.5779
59808,"2013-11-09 00:00:00","2013-11-21","2013-11-16","1",14478,0,6,12999,12999,1,10195,2341.97,187.3576,58.5493,2587.8769
59829,"2013-11-09 02:15:00","2013-11-21","2013-11-16","1",11243,0,10,22782,22782,1,10198,588.96,47.1168,14.724,650.8008
59850,"2013-11-10 00:00:00","2013-11-22","2013-11-24","1",13756,0,6,19472,19472,1,10206,68.97,5.5176,1.7243,76.2119
59871,"2013-11-10 00:00:00","2013-11-22","2013-11-17","1",13603,0,10,25245,25245,1,10209,49.97,3.9976,1.2493,55.2169
59892,"2013-11-10 00:00:00","2013-11-22","2013-11-17","1",25426,0,4,21952,21952,1,0,2419.06,193.5248,60.4765,2673.0613
59913,"2013-11-11 00:00:00","2013-11-23","2013-11-25","1",23536,0,9,19368,19368,1,10215,39.98,3.1984,0.9995,44.1779
59934,"2013-11-11 00:00:00","2013-11-23","2013-11-18","1",11748,0,6,13224,13224,1,10217,14.98,1.1984,0.3745,16.5529
59955,"2013-11-11 00:00:00","2013-11-23","2013-11-18","1",14253,0,4,14088,14088,1,0,2394.46,191.5568,59.8615,2645.8783
59976,"2013-11-11 00:00:00","2013-11-23","2013-11-25","1",26868,0,10,12479,12479,1,10220,539.99,43.1992,13.4998,596.689
59997,"2013-11-12 00:00:00","2013-11-24","2013-11-19","1",11262,0,6,29638,29638,1,10228,86.58,6.9264,2.1645,95.6709
60018,"2013-11-12 00:00:00","2013-11-24","2013-11-19","1",14289,0,4,21180,21180,1,0,2376.45,190.116,59.4113,2625.9773
60039,"2013-11-12 00:00:00","2013-11-24","2013-11-26","1",26876,0,10,28694,28694,1,10231,588.96,47.1168,14.724,650.8008
60060,"2013-11-13 05:03:00","2013-11-25","2013-11-20","1",24953,0,1,25832,11385,1,0,27.28,2.1824,0.682,30.1444
60081,"2013-11-13 00:00:00","2013-11-25","2013-11-20","1",22516,0,8,16175,16175,1,0,4.99,0.3992,0.1248,5.514
60102,"2013-11-13 00:00:00","2013-11-25","2013-11-27","1",20242,0,9,27224,27224,1,10237,2490.18,199.2144,62.2545,2751.6489
60123,"2013-11-14 00:00:00","2013-11-26","2013-11-21","1",14171,0,8,17452,17452,1,0,2398.48,191.8784,59.962,2650.3204
60144,"2013-11-14 00:00:00","2013-11-26","2013-11-21","1",16847,0,6,14076,14076,1,10250,132.97,10.6376,3.3243,146.9319
60165,"2013-11-14 00:00:00","2013-11-26","2013-11-28","1",24457,0,9,27883,27883,1,10248,1174.48,93.9584,29.362,1297.8004
60186,"2013-11-15 00:00:00","2013-11-27","2013-11-22","1",18306,0,9,26796,26796,1,10259,2.29,0.1832,0.0573,2.5305
60207,"2013-11-15 00:00:00","2013-11-27","2013-11-22","1",20315,0,1,23642,23642,1,0,132.97,10.6376,3.3243,146.9319
60228,"2013-11-15 00:00:00","2013-11-27","2013-11-29","1",17154,0,4,17357,17357,1,0,1764.96,141.1968,44.124,1950.2808
60249,"2013-11-16 00:00:00","2013-11-28","2013-11-23","1",14426,0,8,22157,22157,1,0,2356.96,188.5568,58.924,2604.4408
60270,"2013-11-16 00:00:00","2013-11-28","2013-11-23","1",24929,0,1,24250,24250,1,0,64.97,5.1976,1.6243,71.7919
60291,"2013-11-16 03:53:00","2013-11-28","2013-11-30","1",13464,0,4,13967,13967,1,0,2319.99,185.5992,57.9998,2563.589
60312,"2013-11-16 00:00:00","2013-11-28","2013-11-23","1",23923,0,10,21567,21567,1,10275,1174.48,93.9584,29.362,1297.8004
60333,"2013-11-17 00:00:00","2013-11-29","2013-11-24","1",14948,0,7,21670,21670,1,0,604.96,48.3968,15.124,668.4808
60354,"2013-11-17 00:00:00","2013-11-29","2013-12-01","1",26833,0,10,11999,11999,1,10286,6.28,0.5024,0.157,6.9394
60375,"2013-11-17 00:00:00","2013-11-29","2013-11-24","1",24011,0,10,20258,20258,1,10286,1179.47,94.3576,29.4868,1303.3144
60396,"2013-11-18 00:00:00","2013-11-30","2013-11-25","1",26118,0,4,21660,21660,1,0,35.23,2.8184,0.8808,38.9292
60417,"2013-11-18 00:00:00","2013-11-30","2013-12-02","1",19698,0,4,12128,12128,1,0,726.27,58.1016,18.1568,802.5284
60438,"2013-11-18 00:00:00","2013-11-30","2013-11-25","1",25767,0,1,19162,19162,1,0,2453.04,196.2432,61.326,2710.6092
60459,"2013-11-19 00:00:00","2013-12-01","2013-11-26","1",13137,0,9,16798,16798,1,10303,64.97,5.1976,1.6243,71.7919
60480,"2013-11-19 00:00:00","2013-12-01","2013-12-03","1",23084,0,6,15272,15272,1,10305,39.98,3.1984,0.9995,44.1779
60501,"2013-11-19 00:00:00","2013-12-01","2013-11-26","1",20239,0,9,24190,24190,1,10303,2514.93,201.1944,62.8733,2778.9977
60522,"2013-11-20 17:10:00","2013-12-02","2013-11-27","1",12413,0,1,15408,15408,1,0,120.0,9.6,3.0,132.6
60543,"2013-11-20 00:00:00","2013-12-02","2013-12-04","1",27955,0,10,15446,15446,1,10319,38.98,3.1184,0.9745,43.0729
60564,"2013-11-21 00:00:00","2013-12-03","2013-11-28","1",12115,0,1,29360,29360,1,0,49.99,3.9992,1.2498,55.239
60585,"2013-11-21 00:00:00","2013-12-03","2013-11-28","1",11519,0,6,16746,16746,1,10327,119.98,9.5984,2.9995,132.5779
60606,"2013-11-21 00:00:00","2013-12-03","2013-12-05","1",17766,0,7,14451,14451,1,0,777.34,62.1872,19.4335,858.9607
60627,"2013-11-21 00:00:00","2013-12-03","2013-11-28","1",29064,0,9,14689,14689,1,10325,815.81,65.2648,20.3953,901.4701
60648,"2013-11-22 00:00:00","2013-12-04","2013-11-29","1",15232,0,9,21777,21777,1,10336,14.98,1.1984,0.3745,16.5529
60669,"2013-11-22 00:00:00","2013-12-04","2013-12-06","1",23761,0,7,17520,17520,1,0,68.97,5.5176,1.7243,76.2119
60690,"2013-11-22 00:00:00","2013-12-04","2013-11-29","1",25412,0,1,27805,27805,1,0,1223.84,97.9072,30.596,1352.3432
60711,"2013-11-23 00:00:00","2013-12-05","2013-11-30","1",22361,0,4,26924,26924,1,0,34.98,2.7984,0.8745,38.6529
60732,"2013-11-23 00:00:00","2013-12-05","2013-12-07","1",15893,0,1,12648,12648,1,0,645.95,51.676,16.1488,713.7748
60753,"2013-11-23 11:45:00","2013-12-05","2013-11-30","1",22295,0,4,17747,17747,1,0,600.46,48.0368,15.0115,663.5083
60774,"2013-11-24 00:00:00","2013-12-06","2013-12-01","1",25307,0,8,14893,14893,1,0,1759.97,140.7976,43.9993,1944.7669
60776,"2013-11-24 00:00:00","2013-12-06","2013-12-01","1",13836,0,8,17293,17293,1,0,801.77,64.1416,20.0443,885.9559
60795,"2013-11-24 00:00:00","2013-12-06","2013-12-08","1",13749,0,4,16035,16035,1,0,21.98,1.7584,0.5495,24.2879
60816,"2013-11-24 00:00:00","2013-12-06","2013-12-01","1",16929,0,9,19246,19246,1,10358,1155.48,92.4384,28.887,1276.8054
60837,"2013-11-25 00:00:00","2013-12-07","2013-12-02","1",15093,0,7,26159,26159,1,0,2329.98,186.3984,58.2495,2574.6279
60858,"2013-11-25 00:00:00","2013-12-07","2013-12-09","1",23092,0,4,12350,12350,1,0,29.99,2.3992,0.7498,33.139
60879,"2013-11-25 00:00:00","2013-12-07","2013-12-02","1",26950,0,7,17260,17260,1,0,777.34,62.1872,19.4335,858.9607
60900,"2013-11-26 00:00:00","2013-12-08","2013-12-03","1",14139,0,8,19648,19648,1,0,819.48,65.5584,20.487,905.5254
60920,"2013-11-26 00:00:00","2013-12-08","2013-12-03","1",16036,0,10,12300,12300,1,10385,39.98,3.1984,0.9995,44.1779
60921,"2013-11-26 00:00:00","2013-12-08","2013-12-10","1",22584,0,7,16258,16258,1,0,33.98,2.7184,0.8495,37.5479
60942,"2013-11-26 00:00:00","2013-12-08","2013-12-03","1",25413,0,1,17960,17960,1,0,1228.83,98.3064,30.7208,1357.8572
60963,"2013-11-27 00:00:00","2013-12-09","2013-12-04","1",21405,0,9,12702,12702,1,10391,74.98,5.9984,1.8745,82.8529
60984,"2013-11-27 18:55:00","2013-12-09","2013-12-11","1",16082,0,1,14984,14984,1,0,39.98,3.1984,0.9995,44.1779
61005,"2013-11-27 00:00:00","2013-12-09","2013-12-04","1",20472,0,1,22706,22706,1,0,2482.23,198.5784,62.0558,2742.8642
61026,"2013-11-27 00:00:00","2013-12-09","2013-12-04","1",26895,0,10,28978,28978,1,10396,553.97,44.3176,13.8493,612.1369
61047,"2013-11-28 00:00:00","2013-12-10","2013-12-12","1",27563,0,1,23353,23353,1,0,84.96,6.7968,2.124,93.8808
61068,"2013-11-28 00:00:00","2013-12-10","2013-12-05","1",22552,0,7,25219,25219,1,0,21.49,1.7192,0.5373,23.7465
61089,"2013-11-28 00:00:00","2013-12-10","2013-12-05","1",20191,0,4,29459,29459,1,0,1143.46,91.4768,28.5865,1263.5233
61110,"2013-11-29 00:00:00","2013-12-11","2013-12-13","1",17847,0,8,26766,26766,1,0,1700.99,136.0792,42.5248,1879.594
61131,"2013-11-29 00:00:00","2013-12-11","2013-12-06","1",18652,0,1,19688,19688,1,0,13.98,1.1184,0.3495,15.4479
61152,"2013-11-29 00:00:00","2013-12-11","2013-12-06","1",14414,0,4,20412,20412,1,0,793.46,63.4768,19.8365,876.7733
61173,"2013-11-30 00:00:00","2013-12-12","2013-12-14","0",29825,279,5,985,985,5,0,29140.8,2788.1476,871.2961,32800.2437
61194,"2013-11-30 00:00:00","2013-12-12","2013-12-07","0",29874,282,10,647,647,5,10429,3040.662,290.4812,90.7754,3421.9186
61197,"2013-11-30 00:00:00","2013-12-12","2013-12-07","0",29745,288,8,746,746,5,10428,12629.256,1057.8925,330.5914,14017.7399
61215,"2013-11-30 17:05:00","2013-12-12","2013-12-07","0",29761,278,6,525,525,5,10426,2842.5929,271.6556,84.8924,3199.1409
61236,"2013-11-30 00:00:00","2013-12-12","2013-12-14","0",29805,281,4,994,994,5,0,13721.79,1315.6241,411.1325,15448.5466
61257,"2013-11-30 00:00:00","2013-12-12","2013-12-07","0",29520,279,5,952,952,5,0,9630.726,924.0963,288.7801,10843.6024
61262,"2013-11-30 00:00:00","2013-12-12","2013-12-07","0",29837,288,8,750,750,5,10428,563.7528,45.1002,14.0938,622.9468
61265,"2013-11-30 00:00:00","2013-12-12","2013-12-07","0",29679,288,8,736,736,5,10428,563.7528,45.1002,14.0938,622.9468
61278,"2013-11-30 00:00:00","2013-12-12","2013-12-07","1",22308,0,10,28739,28739,1,10429,1768.96,141.5168,44.224,1954.7008
61299,"2013-11-30 00:00:00","2013-12-12","2013-12-14","1",12411,0,4,14850,14850,1,0,39.99,3.1992,0.9998,44.189
61320,"2013-12-01 00:00:00","2013-12-13","2013-12-08","1",28943,0,9,19999,19999,1,10435,49.97,3.9976,1.2493,55.2169
61341,"2013-12-01 00:00:00","2013-12-13","2013-12-08","1",16300,0,10,27709,27709,1,10440,71.97,5.7576,1.7993,79.5269
61362,"2013-12-01 00:00:00","2013-12-13","2013-12-15","1",13648,0,9,19500,19500,1,10435,2297.28,183.7824,57.432,2538.4944
61383,"2013-12-02 00:00:00","2013-12-14","2013-12-09","1",14429,0,10,21464,21464,1,10451,2396.96,191.7568,59.924,2648.6408
61404,"2013-12-02 00:00:00","2013-12-14","2013-12-09","1",16314,0,10,14872,14872,1,10451,71.97,5.7576,1.7993,79.5269
61425,"2013-12-02 00:00:00","2013-12-14","2013-12-16","1",13050,0,9,27018,27018,1,10446,1249.84,99.9872,31.246,1381.0732
61446,"2013-12-03 09:44:00","2013-12-15","2013-12-10","1",16506,0,6,17844,17844,1,10459,61.08,4.8864,1.527,67.4934
61467,"2013-12-03 00:00:00","2013-12-15","2013-12-10","1",27006,0,7,28468,28468,1,0,750.3,60.024,18.7575,829.0815
61488,"2013-12-04 00:00:00","2013-12-16","2013-12-18","1",21545,0,10,18018,18018,1,10473,848.47,67.8776,21.2118,937.5594
61509,"2013-12-04 00:00:00","2013-12-16","2013-12-11","1",21533,0,10,18290,18290,1,10473,40.22,3.2176,1.0055,44.4431
61530,"2013-12-04 00:00:00","2013-12-16","2013-12-11","1",26200,0,6,13785,13785,1,10470,574.98,45.9984,14.3745,635.3529
61551,"2013-12-05 00:00:00","2013-12-17","2013-12-19","1",11890,0,4,28002,28002,1,0,59.48,4.7584,1.487,65.7254
61572,"2013-12-05 00:00:00","2013-12-17","2013-12-12","1",12134,0,10,23782,23782,1,10484,34.47,2.7576,0.8618,38.0894
61593,"2013-12-05 00:00:00","2013-12-17","2013-12-12","1",27823,0,8,26648,26648,1,0,1164.47,93.1576,29.1118,1286.7394
61614,"2013-12-06 00:00:00","2013-12-18","2013-12-20","1",11223,0,6,12222,12222,1,10492,106.93,8.5544,2.6733,118.1577
61635,"2013-12-06 00:00:00","2013-12-18","2013-12-13","1",14602,0,4,17017,17017,1,0,2451.44,196.1152,61.286,2708.8412
61656,"2013-12-06 00:00:00","2013-12-18","2013-12-13","1",11762,0,9,24010,24010,1,10490,2438.06,195.0448,60.9515,2694.0563
61677,"2013-12-07 12:34:00","2013-12-19","2013-12-21","1",26812,0,4,26073,26073,1,0,58.47,4.6776,1.4618,64.6094
61698,"2013-12-07 00:00:00","2013-12-19","2013-12-14","1",24123,0,7,11668,11668,1,0,7.28,0.5824,0.182,8.0444
61719,"2013-12-07 00:00:00","2013-12-19","2013-12-14","1",13651,0,9,25981,25981,1,10501,2343.96,187.5168,58.599,2590.0758
61740,"2013-12-08 00:00:00","2013-12-20","2013-12-22","1",12182,0,6,17195,17195,1,10514,29.99,2.3992,0.7498,33.139
61761,"2013-12-08 00:00:00","2013-12-20","2013-12-15","1",21911,0,7,16854,16854,1,0,27.77,2.2216,0.6943,30.6859
61782,"2013-12-08 00:00:00","2013-12-20","2013-12-15","1",28352,0,9,27907,27907,1,10512,562.96,45.0368,14.074,622.0708
61803,"2013-12-09 00:00:00","2013-12-21","2013-12-23","1",18644,0,6,26936,26936,1,10525,34.98,2.7984,0.8745,38.6529
61824,"2013-12-09 00:00:00","2013-12-21","2013-12-16","1",28687,0,8,22705,22705,1,0,28.99,2.3192,0.7248,32.034
61845,"2013-12-09 00:00:00","2013-12-21","2013-12-16","1",13345,0,6,22539,22539,1,10525,2442.54,195.4032,61.0635,2699.0067
61866,"2013-12-10 00:00:00","2013-12-22","2013-12-24","1",11505,0,6,28954,28954,1,10536,63.97,5.1176,1.5993,70.6869
61887,"2013-12-10 00:00:00","2013-12-22","2013-12-17","1",20595,0,7,12541,12541,1,0,69.97,5.5976,1.7493,77.3169
61908,"2013-12-10 16:08:00","2013-12-22","2013-12-17","1",17353,0,9,19930,19930,1,10534,2457.33,196.5864,61.4333,2715.3497
61929,"2013-12-11 00:00:00","2013-12-23","2013-12-25","1",11181,0,4,13970,13970,1,0,3.99,0.3192,0.0998,4.409
61945,"2013-12-11 00:00:00","2013-12-23","2013-12-18","1",12166,0,6,24457,24457,1,10547,37.29,2.9832,0.9323,41.2055
61950,"2013-12-11 00:00:00","2013-12-23","2013-12-18","1",14601,0,4,14321,14321,1,0,2376.96,190.1568,59.424,2626.5408
61971,"2013-12-11 00:00:00","2013-12-23","2013-12-18","1",27501,0,9,19281,19281,1,10545,578.46,46.2768,14.4615,639.1983
61992,"2013-12-12 00:00:00","2013-12-24","2013-12-26","1",21725,0,6,18781,18781,1,10558,4.99,0.3992,0.1248,5.514
62013,"2013-12-12 00:00:00","2013-12-24","2013-12-19","1",22234,0,6,19448,19448,1,10558,2398.05,191.844,59.9513,2649.8453
62034,"2013-12-13 00:00:00","2013-12-25","2013-12-20","1",15085,0,7,29688,29688,1,0,2366.96,189.3568,59.174,2615.4908
62055,"2013-12-13 00:00:00","2013-12-25","2013-12-27","1",19306,0,7,24510,24510,1,0,29.48,2.3584,0.737,32.5754
62076,"2013-12-13 00:00:00","2013-12-25","2013-12-20","1",20258,0,9,17675,17675,1,10567,2451.3,196.104,61.2825,2708.6865
62097,"2013-12-14 00:00:00","2013-12-26","2013-12-21","1",15695,0,10,19905,19905,1,10583,2339.97,187.1976,58.4993,2585.6669
62118,"2013-12-14 00:00:00","2013-12-26","2013-12-28","1",17222,0,7,19075,19075,1,0,36.96,2.9568,0.924,40.8408
62139,"2013-12-14 00:40:00","2013-12-26","2013-12-21","1",17354,0,9,17243,17243,1,10578,2451.3,196.104,61.2825,2708.6865
62160,"2013-12-15 00:00:00","2013-12-27","2013-12-22","1",14307,0,9,20857,20857,1,10589,32.27,2.5816,0.8068,35.6584
62181,"2013-12-15 00:00:00","2013-12-27","2013-12-29","1",28855,0,4,19102,19102,1,0,103.46,8.2768,2.5865,114.3233
62185,"2013-12-15 00:00:00","2013-12-27","2013-12-22","1",26583,0,4,15390,15390,1,0,36.27,2.9016,0.9068,40.0784
62202,"2013-12-15 00:00:00","2013-12-27","2013-12-22","1",11434,0,10,25156,25156,1,10594,21.49,1.7192,0.5373,23.7465
62223,"2013-12-15 00:00:00","2013-12-27","2013-12-22","1",25421,0,1,13673,13673,1,0,1249.84,99.9872,31.246,1381.0732
62244,"2013-12-16 00:00:00","2013-12-28","2013-12-30","1",14940,0,8,17393,17393,1,0,2370.22,189.6176,59.2555,2619.0931
62265,"2013-12-16 00:00:00","2013-12-28","2013-12-23","1",21118,0,10,11455,11455,1,10605,34.98,2.7984,0.8745,38.6529
62286,"2013-12-17 00:00:00","2013-12-29","2013-12-24","1",24280,0,9,29524,29524,1,10611,27.77,2.2216,0.6943,30.6859
62307,"2013-12-17 00:00:00","2013-12-29","2013-12-31","1",18890,0,1,12729,12729,1,0,78.98,6.3184,1.9745,87.2729
62328,"2013-12-17 00:00:00","2013-12-29","2013-12-24","1",11975,0,4,20572,20572,1,0,159.99,12.7992,3.9998,176.789
62349,"2013-12-18 00:00:00","2013-12-30","2013-12-25","1",14320,0,9,29838,29838,1,10622,49.99,3.9992,1.2498,55.239
62370,"2013-12-18 07:20:00","2013-12-30","2014-01-01","1",22700,0,8,24138,24138,1,0,6.28,0.5024,0.157,6.9394
62391,"2013-12-18 00:00:00","2013-12-30","2013-12-25","1",22719,0,4,23191,23191,1,0,567.76,45.4208,14.194,627.3748
62412,"2013-12-19 00:00:00","2013-12-31","2013-12-26","1",11276,0,6,24521,24521,1,10635,14.23,1.1384,0.3558,15.7242
62433,"2013-12-19 00:00:00","2013-12-31","2014-01-02","1",14542,0,10,23964,23964,1,10638,36.27,2.9016,0.9068,40.0784
62454,"2013-12-19 00:00:00","2013-12-31","2013-12-26","1",20606,0,9,16263,16263,1,10633,2475.95,198.076,61.8988,2735.9248
62475,"2013-12-20 00:00:00","2014-01-01","2013-12-27","1",19762,0,9,21192,21192,1,10644,48.97,3.9176,1.2243,54.1119
62496,"2013-12-20 00:00:00","2014-01-01","2014-01-03","1",17087,0,10,27477,27477,1,10649,12.94,1.0352,0.3235,14.2987
62517,"2013-12-20 00:00:00","2014-01-01","2013-12-27","1",23533,0,9,21959,21959,1,10644,1735.98,138.8784,43.3995,1918.2579
62538,"2013-12-21 00:00:00","2014-01-02","2013-12-28","1",20862,0,10,20420,20420,1,10660,2457.33,196.5864,61.4333,2715.3497
62559,"2013-12-21 00:00:00","2014-01-02","2014-01-04","1",13535,0,10,21835,21835,1,10660,44.22,3.5376,1.1055,48.8631
62580,"2013-12-21 00:00:00","2014-01-02","2013-12-28","1",11461,0,9,28324,28324,1,10655,2419.06,193.5248,60.4765,2673.0613
62601,"2013-12-22 12:59:00","2014-01-03","2013-12-29","1",15957,0,4,15024,15024,1,0,163.99,13.1192,4.0998,181.209
62622,"2013-12-22 00:00:00","2014-01-03","2014-01-05","1",13631,0,9,20080,20080,1,10666,2369.97,189.5976,59.2493,2618.8169
62643,"2013-12-23 00:00:00","2014-01-04","2013-12-30","1",12985,0,4,18598,18598,1,0,8.99,0.7192,0.2248,9.934
62664,"2013-12-23 00:00:00","2014-01-04","2013-12-30","1",14585,0,4,17187,17187,1,0,2316.97,185.3576,57.9243,2560.2519
62685,"2013-12-23 00:00:00","2014-01-04","2014-01-06","1",16873,0,6,20011,20011,1,10679,578.46,46.2768,14.4615,639.1983
62706,"2013-12-24 00:00:00","2014-01-05","2013-12-31","1",29200,0,1,24856,24856,1,0,6.28,0.5024,0.157,6.9394
62727,"2013-12-24 00:00:00","2014-01-05","2013-12-31","1",21847,0,10,17286,17286,1,10693,187.98,15.0384,4.6995,207.7179
62748,"2013-12-24 00:00:00","2014-01-05","2014-01-07","1",26892,0,10,24467,24467,1,10693,553.97,44.3176,13.8493,612.1369
62769,"2013-12-25 00:00:00","2014-01-06","2014-01-01","1",12860,0,10,24381,24381,1,10704,2414.99,193.1992,60.3748,2668.564
62790,"2013-12-25 00:00:00","2014-01-06","2014-01-01","1",14152,0,7,25114,25114,1,0,71.97,5.7576,1.7993,79.5269
62811,"2013-12-25 00:00:00","2014-01-06","2014-01-08","1",20684,0,4,20856,20856,1,0,1729.97,138.3976,43.2493,1911.6169
62821,"2013-12-26 00:00:00","2014-01-07","2014-01-02","1",25110,0,9,19520,19520,1,10710,39.98,3.1984,0.9995,44.1779
62832,"2013-12-26 22:08:00","2014-01-07","2014-01-02","1",28236,0,4,16537,16537,1,0,60.47,4.8376,1.5118,66.8194
62853,"2013-12-26 00:00:00","2014-01-07","2014-01-02","1",22118,0,6,18824,18824,1,10712,579.97,46.3976,14.4993,640.8669
62874,"2013-12-26 00:00:00","2014-01-07","2014-01-09","1",23098,0,9,20804,20804,1,10710,563.77,45.1016,14.0943,622.9659
62895,"2013-12-27 00:00:00","2014-01-08","2014-01-03","1",25956,0,1,23641,23641,1,0,24.99,1.9992,0.6248,27.614
62916,"2013-12-27 00:00:00","2014-01-08","2014-01-03","1",11229,0,4,24917,24917,1,0,42.28,3.3824,1.057,46.7194
62937,"2013-12-27 00:00:00","2014-01-08","2014-01-10","1",23269,0,4,12637,12637,1,0,574.98,45.9984,14.3745,635.3529
62958,"2013-12-28 00:00:00","2014-01-09","2014-01-04","1",11176,0,6,25073,25073,1,10734,6.28,0.5024,0.157,6.9394
62979,"2013-12-28 00:00:00","2014-01-09","2014-01-04","1",13988,0,6,13123,13123,1,10734,74.98,5.9984,1.8745,82.8529
63000,"2013-12-28 00:00:00","2014-01-09","2014-01-11","1",28353,0,9,12042,12042,1,10732,548.98,43.9184,13.7245,606.6229
63021,"2013-12-29 00:00:00","2014-01-10","2014-01-05","1",23864,0,4,20655,20655,1,0,84.97,6.7976,2.1243,93.8919
63042,"2013-12-29 00:00:00","2014-01-10","2014-01-05","1",12120,0,1,22496,22496,1,0,2329.99,186.3992,58.2498,2574.639
63063,"2013-12-30 16:58:00","2014-01-11","2014-01-13","1",23122,0,9,21338,21338,1,10754,13.98,1.1184,0.3495,15.4479
63084,"2013-12-30 00:00:00","2014-01-11","2014-01-06","1",27061,0,6,19212,19212,1,10756,4.99,0.3992,0.1248,5.514
63105,"2013-12-30 00:00:00","2014-01-11","2014-01-06","1",25228,0,9,18480,18480,1,10754,1120.49,89.6392,28.0123,1238.1415
63126,"2013-12-31 00:00:00","2014-01-12","2014-01-14","0",29952,282,10,641,641,5,10770,2041.188,195.954,61.2356,2298.3776
63147,"2013-12-31 00:00:00","2014-01-12","2014-01-07","0",29961,277,2,758,758,5,0,48.588,4.794,1.4981,54.8801
63166,"2013-12-31 00:00:00","2014-01-12","2014-01-07","0",29586,288,8,718,718,5,10769,4510.0224,360.8018,112.7506,4983.5748
63168,"2013-12-31 00:00:00","2014-01-12","2014-01-07","0",29542,288,8,752,752,5,10769,864.654,85.3125,26.6602,976.6267
63189,"2013-12-31 00:00:00","2014-01-12","2014-01-14","0",29945,279,5,919,919,5,0,1702.878,167.5134,52.3479,1922.7393
